Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_cancelled,avg_price_per_room,no_of_special_requests,booking_status,total_nights,total_guests,month_name,arrival_date_with_month,total_amount
INN00188,2,0,1,4,Meal Plan 1,0,Room_Type 4,126,2018,8,15,Online,0,0,0,126,0,Not_Cancelled,5,2,August,43327,630
INN00189,2,0,2,3,Meal Plan 1,0,Room_Type 1,303,2018,8,19,Online,0,0,0,78,0,Cancelled,5,2,August,43331,390
INN00190,1,0,2,2,Meal Plan 1,0,Room_Type 4,81,2018,11,6,Online,0,0,0,147,1,Not_Cancelled,4,1,November,43410,588
INN00191,2,0,1,2,Meal Plan 1,0,Room_Type 1,54,2018,10,10,Online,0,0,0,119,0,Cancelled,3,2,October,43383,357
INN00192,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,10,6,Online,0,0,0,145,0,Cancelled,1,1,October,43379,145
INN00193,2,0,0,4,Meal Plan 1,0,Room_Type 1,86,2018,4,6,Online,0,0,0,85,0,Cancelled,4,2,April,43196,340
INN00194,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Online,0,0,0,130,0,Cancelled,3,2,March,43184,390
INN00195,2,0,4,10,Meal Plan 1,0,Room_Type 4,147,2018,8,3,Online,0,0,0,119,1,Cancelled,14,2,August,43315,1666
INN00196,2,0,1,2,Meal Plan 1,0,Room_Type 1,92,2018,5,30,Offline,0,0,0,102,0,Not_Cancelled,3,2,May,43250,306
INN00197,2,0,0,1,Meal Plan 1,0,Room_Type 1,87,2017,9,11,Corporate,0,0,0,100,0,Cancelled,1,2,September,42989,100
INN00198,2,0,2,1,Meal Plan 1,0,Room_Type 1,109,2018,3,20,Offline,0,0,0,58,0,Not_Cancelled,3,2,March,43179,174
INN00199,2,0,0,4,Meal Plan 1,0,Room_Type 1,127,2018,3,23,Offline,0,0,0,62,2,Not_Cancelled,4,2,March,43182,248
INN00200,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Online,0,0,0,107,0,Cancelled,3,2,September,43369,321
INN00201,2,0,1,4,Not Selected,0,Room_Type 1,156,2018,8,24,Online,0,0,0,87,1,Not_Cancelled,5,2,August,43336,435
INN00202,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,2017,7,16,Online,0,0,0,76,1,Cancelled,2,2,July,42932,152
INN00203,2,0,2,2,Not Selected,0,Room_Type 1,211,2018,12,16,Online,0,0,0,64,0,Cancelled,4,2,December,43450,256
INN00204,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Online,0,0,0,95,0,Cancelled,3,2,May,43233,285
INN00205,2,0,2,1,Meal Plan 1,0,Room_Type 1,58,2018,11,19,Offline,0,0,0,75,1,Not_Cancelled,3,2,November,43423,225
INN00206,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Online,0,0,0,70,0,Cancelled,3,2,September,43351,210
INN00207,2,0,1,3,Meal Plan 1,0,Room_Type 1,111,2018,5,2,Online,0,0,0,102,1,Not_Cancelled,4,2,May,43222,408
INN00208,2,0,2,3,Meal Plan 1,0,Room_Type 1,34,2018,8,21,Offline,0,0,0,85,0,Not_Cancelled,5,2,August,43333,425
INN00209,2,0,2,4,Meal Plan 1,0,Room_Type 1,17,2018,12,3,Online,0,0,0,98,0,Not_Cancelled,6,2,December,43437,588
INN00210,1,0,0,0,Meal Plan 1,0,Room_Type 1,4,2018,2,27,Complementary,0,0,0,0,1,Not_Cancelled,0,1,February,43158,0
INN00211,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,2017,9,22,Online,0,0,0,106,1,Not_Cancelled,3,2,September,43000,318
INN00212,2,0,1,1,Meal Plan 1,0,Room_Type 1,32,2018,7,18,Offline,0,0,0,105,1,Not_Cancelled,2,2,July,43299,210
INN00213,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2017,9,22,Online,0,0,0,145,2,Not_Cancelled,1,2,September,43000,145
INN00214,3,0,2,1,Meal Plan 1,0,Room_Type 1,195,2018,8,13,Online,0,0,0,106,1,Cancelled,3,3,August,43325,318
INN00215,2,0,2,2,Meal Plan 1,0,Room_Type 1,119,2018,8,13,Online,0,0,0,114,1,Not_Cancelled,4,2,August,43325,456
INN00216,1,0,1,1,Not Selected,0,Room_Type 1,13,2018,12,5,Online,0,0,0,88,0,Not_Cancelled,2,1,December,43439,176
INN00217,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,15,Online,0,0,0,89,2,Not_Cancelled,2,2,October,43023,178
INN00218,2,1,2,5,Meal Plan 1,0,Room_Type 4,78,2018,3,20,Online,0,0,0,86,1,Not_Cancelled,7,3,March,43179,602
INN00219,2,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,90,1,Not_Cancelled,3,2,October,43386,270
INN00220,2,0,2,5,Meal Plan 1,0,Room_Type 1,103,2017,8,22,Online,0,0,0,56,0,Not_Cancelled,7,2,August,42969,392
INN00221,1,0,0,2,Not Selected,0,Room_Type 1,0,2018,6,8,Online,0,0,0,109,1,Not_Cancelled,2,1,June,43259,218
INN00222,2,0,0,1,Meal Plan 1,0,Room_Type 1,118,2018,3,1,Offline,0,0,0,86,0,Not_Cancelled,1,2,March,43160,86
INN00223,2,0,1,5,Meal Plan 1,0,Room_Type 1,56,2018,9,5,Online,0,0,0,119,0,Not_Cancelled,6,2,September,43348,714
INN00224,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,130,1,Not_Cancelled,2,2,June,43261,260
INN00225,2,0,1,3,Not Selected,0,Room_Type 1,70,2018,4,14,Online,0,0,0,91,1,Not_Cancelled,4,2,April,43204,364
INN00226,2,0,0,2,Meal Plan 1,0,Room_Type 1,76,2018,4,1,Online,0,0,0,87,1,Not_Cancelled,2,2,April,43191,174
INN00227,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,2018,5,27,Online,0,0,0,178,1,Cancelled,4,4,May,43247,712
INN00228,1,2,2,2,Meal Plan 1,0,Room_Type 6,4,2017,9,19,Online,0,0,0,201,2,Not_Cancelled,4,3,September,42997,804
INN00229,2,1,0,2,Meal Plan 1,0,Room_Type 1,15,2018,3,18,Online,0,0,0,127,1,Not_Cancelled,2,3,March,43177,254
INN00230,1,0,1,2,Meal Plan 1,0,Room_Type 1,32,2018,2,5,Online,0,0,0,73,0,Cancelled,3,1,February,43136,219
INN00231,3,0,1,1,Meal Plan 1,0,Room_Type 4,49,2018,5,7,Online,0,0,0,159,0,Cancelled,2,3,May,43227,318
INN00232,2,1,1,3,Meal Plan 1,0,Room_Type 1,77,2018,5,12,Online,0,0,0,135,1,Not_Cancelled,4,3,May,43232,540
INN00233,1,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,10,28,Offline,0,0,0,90,0,Not_Cancelled,2,1,October,43401,180
INN00234,2,0,1,0,Not Selected,0,Room_Type 1,0,2017,10,18,Online,0,0,0,114,0,Not_Cancelled,1,2,October,43026,114
INN00235,2,1,0,1,Meal Plan 1,1,Room_Type 1,58,2018,6,21,Online,0,0,0,125,1,Not_Cancelled,1,3,June,43272,125
INN00236,2,0,2,6,Not Selected,0,Room_Type 1,4,2017,8,14,Online,0,0,0,95,1,Not_Cancelled,8,2,August,42961,760
INN00237,2,0,0,2,Meal Plan 1,0,Room_Type 5,117,2018,4,29,Online,0,0,0,106,0,Cancelled,2,2,April,43219,212
INN00238,2,0,1,3,Meal Plan 1,0,Room_Type 1,36,2018,12,26,Online,0,0,0,102,0,Cancelled,4,2,December,43460,408
INN00239,2,0,2,2,Not Selected,0,Room_Type 1,35,2018,12,2,Online,0,0,0,75,2,Not_Cancelled,4,2,December,43436,300
INN00240,2,0,1,0,Not Selected,0,Room_Type 1,31,2018,4,24,Online,0,0,0,94,0,Cancelled,1,2,April,43214,94
INN00241,2,0,2,4,Not Selected,0,Room_Type 1,79,2018,6,16,Online,0,0,0,121,0,Not_Cancelled,6,2,June,43267,726
INN00242,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,2017,10,9,Online,0,0,0,139,0,Not_Cancelled,3,2,October,43017,417
INN00243,2,0,0,2,Meal Plan 1,0,Room_Type 1,21,2017,9,3,Online,0,0,0,105,0,Not_Cancelled,2,2,September,42981,210
INN00244,2,0,0,2,Not Selected,0,Room_Type 1,12,2018,9,14,Corporate,0,0,0,100,1,Not_Cancelled,2,2,September,43357,200
INN00245,2,0,1,0,Meal Plan 1,0,Room_Type 1,33,2018,2,8,Online,0,0,0,80,1,Not_Cancelled,1,2,February,43139,80
INN00246,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100,0,Not_Cancelled,2,1,October,43010,200
INN00247,2,0,0,3,Meal Plan 1,1,Room_Type 1,78,2018,3,24,Online,0,0,0,105,1,Not_Cancelled,3,2,March,43183,315
INN00248,2,0,0,4,Meal Plan 1,0,Room_Type 4,18,2018,5,31,Online,0,0,0,113,0,Cancelled,4,2,May,43251,452
INN00249,2,0,1,2,Meal Plan 1,0,Room_Type 1,21,2018,8,15,Online,0,0,0,151,0,Cancelled,3,2,August,43327,453
INN00250,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,11,9,Online,0,0,0,91,1,Not_Cancelled,4,1,November,43048,364
INN00251,3,0,2,1,Meal Plan 1,0,Room_Type 4,152,2018,8,13,Online,0,0,0,147,1,Cancelled,3,3,August,43325,441
INN00252,2,0,2,3,Meal Plan 1,0,Room_Type 1,43,2017,10,2,Offline,0,0,0,58,0,Not_Cancelled,5,2,October,43010,290
INN00253,2,0,0,4,Not Selected,0,Room_Type 1,177,2018,7,26,Online,0,0,0,81,1,Cancelled,4,2,July,43307,324
INN00254,2,0,1,1,Not Selected,0,Room_Type 1,47,2018,5,21,Offline,0,0,0,76,0,Not_Cancelled,2,2,May,43241,152
INN00255,3,0,0,3,Meal Plan 1,0,Room_Type 4,57,2018,9,7,Online,0,0,0,140,0,Not_Cancelled,3,3,September,43350,420
INN00256,2,0,2,4,Not Selected,0,Room_Type 1,60,2017,11,15,Online,0,0,0,76,1,Not_Cancelled,6,2,November,43054,456
INN00257,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,16,Online,0,0,0,200,0,Not_Cancelled,1,2,September,42994,200
INN00258,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,102,0,Cancelled,2,2,October,43024,204
INN00259,2,0,0,3,Not Selected,0,Room_Type 1,71,2018,10,18,Online,0,0,0,108,1,Not_Cancelled,3,2,October,43391,324
INN00260,3,0,2,3,Meal Plan 2,0,Room_Type 4,111,2018,7,23,Online,0,0,0,189,1,Not_Cancelled,5,3,July,43304,945
INN00261,3,0,1,1,Meal Plan 1,0,Room_Type 4,1,2018,6,11,Online,0,0,0,166,3,Not_Cancelled,2,3,June,43262,332
INN00262,2,0,1,1,Not Selected,0,Room_Type 1,4,2018,1,16,Online,0,0,0,68,0,Not_Cancelled,2,2,January,43116,136
INN00263,2,0,1,3,Meal Plan 1,0,Room_Type 4,25,2017,9,14,Online,0,0,0,79,1,Not_Cancelled,4,2,September,42992,316
INN00264,1,0,2,2,Meal Plan 1,0,Room_Type 1,209,2018,11,6,Online,0,0,0,152,1,Cancelled,4,1,November,43410,608
INN00265,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,2018,10,15,Online,0,0,0,115,0,Cancelled,3,1,October,43388,345
INN00266,2,0,2,5,Not Selected,0,Room_Type 1,53,2017,9,2,Online,0,0,0,67,2,Not_Cancelled,7,2,September,42980,469
INN00267,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,8,12,Complementary,1,0,1,0,1,Not_Cancelled,2,1,August,42959,0
INN00268,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,2017,8,23,Complementary,0,0,0,0,1,Not_Cancelled,3,1,August,42970,0
INN00269,2,0,0,3,Meal Plan 1,0,Room_Type 1,302,2018,12,29,Online,0,0,0,90,2,Cancelled,3,2,December,43463,270
INN00270,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85,0,Not_Cancelled,2,2,April,43205,170
INN00271,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,3,11,Corporate,0,0,0,75,0,Not_Cancelled,1,1,March,43170,75
INN00272,2,0,2,4,Meal Plan 1,0,Room_Type 1,28,2018,8,28,Online,0,0,0,115,1,Cancelled,6,2,August,43340,690
INN00273,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Online,0,0,0,130,0,Cancelled,3,2,March,43184,390
INN00274,3,0,0,2,Meal Plan 1,0,Room_Type 4,57,2018,12,9,Online,0,0,0,126,2,Not_Cancelled,2,3,December,43443,252
INN00275,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,6,12,Online,0,0,0,94,1,Not_Cancelled,1,2,June,43263,94
INN00276,3,0,2,4,Meal Plan 1,0,Room_Type 4,109,2018,7,6,Online,0,0,0,118,4,Not_Cancelled,6,3,July,43287,708
INN00277,1,0,0,2,Meal Plan 2,0,Room_Type 1,239,2018,6,15,Online,0,0,0,91,0,Cancelled,2,1,June,43266,182
INN00278,1,0,2,1,Meal Plan 1,0,Room_Type 1,33,2018,3,5,Online,0,0,0,83,2,Not_Cancelled,3,1,March,43164,249
INN00279,2,0,0,3,Meal Plan 1,0,Room_Type 1,11,2017,8,18,Online,0,0,0,95,1,Not_Cancelled,3,2,August,42965,285
INN00280,3,0,2,5,Meal Plan 1,0,Room_Type 4,40,2018,4,21,Online,0,0,0,136,1,Not_Cancelled,7,3,April,43211,952
INN00281,3,0,1,1,Meal Plan 1,0,Room_Type 4,45,2018,6,18,Offline,0,0,0,122,0,Not_Cancelled,2,3,June,43269,244
INN00282,2,0,1,3,Not Selected,0,Room_Type 1,41,2018,5,9,Online,0,0,0,116,0,Cancelled,4,2,May,43229,464
INN00283,2,0,0,4,Not Selected,0,Room_Type 1,167,2018,6,28,Online,0,0,0,62,0,Cancelled,4,2,June,43279,248
INN00284,2,0,0,4,Not Selected,0,Room_Type 1,62,2018,3,9,Online,0,0,0,64,0,Cancelled,4,2,March,43168,256
INN00285,1,0,1,4,Meal Plan 1,0,Room_Type 1,113,2018,9,7,Online,0,0,0,119,0,Cancelled,5,1,September,43350,595
INN00286,2,0,0,2,Not Selected,1,Room_Type 1,1,2018,8,10,Online,0,0,0,167,0,Not_Cancelled,2,2,August,43322,334
INN00287,2,2,2,2,Meal Plan 1,0,Room_Type 6,84,2018,5,13,Online,0,0,0,188,1,Not_Cancelled,4,4,May,43233,752
INN00288,0,2,2,2,Meal Plan 1,0,Room_Type 1,68,2018,4,24,Online,0,0,0,108,1,Cancelled,4,2,April,43214,432
INN00289,2,0,0,1,Meal Plan 1,0,Room_Type 2,9,2018,9,7,Complementary,1,0,3,0,1,Not_Cancelled,1,2,September,43350,0
INN00290,3,0,1,2,Meal Plan 1,0,Room_Type 1,245,2018,10,28,Online,0,0,0,129,0,Cancelled,3,3,October,43401,387
INN00291,2,0,1,3,Meal Plan 1,0,Room_Type 1,80,2018,3,17,Online,0,0,0,80,1,Not_Cancelled,4,2,March,43176,320
INN00292,2,0,1,1,Meal Plan 1,0,Room_Type 1,7,2018,8,22,Online,0,0,0,140,1,Cancelled,2,2,August,43334,280
INN00293,2,1,1,1,Meal Plan 1,0,Room_Type 1,128,2017,8,8,Online,0,0,0,76,2,Not_Cancelled,2,3,August,42955,152
INN00294,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,2018,5,1,Online,0,0,0,105,1,Not_Cancelled,3,2,May,43221,315
INN00295,2,0,2,1,Meal Plan 1,0,Room_Type 1,118,2018,4,3,Online,0,0,0,87,1,Cancelled,3,2,April,43193,261
INN00296,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110,0,Cancelled,3,1,November,43405,330
INN00297,1,0,0,1,Meal Plan 2,0,Room_Type 1,41,2017,9,4,Offline,0,0,0,83,0,Not_Cancelled,1,1,September,42982,83
INN00298,2,0,2,2,Meal Plan 1,0,Room_Type 1,174,2018,8,13,Online,0,0,0,99,1,Not_Cancelled,4,2,August,43325,396
INN00299,2,1,2,1,Meal Plan 2,0,Room_Type 1,27,2017,12,27,Offline,0,0,0,104,3,Not_Cancelled,3,3,December,43096,312
INN00300,2,0,2,6,Meal Plan 1,0,Room_Type 1,2,2018,11,16,Online,0,0,0,93,2,Not_Cancelled,8,2,November,43420,744
INN00301,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95,0,Not_Cancelled,3,1,October,43386,285
INN00302,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130,0,Cancelled,2,1,June,43266,260
INN00303,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,2018,1,2,Offline,1,1,0,63,1,Not_Cancelled,3,2,January,43102,189
INN00304,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,110,0,Cancelled,3,2,October,43401,330
INN00305,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,2018,5,16,Online,0,0,0,103,0,Not_Cancelled,1,2,May,43236,103
INN00306,3,0,2,1,Meal Plan 1,0,Room_Type 4,19,2018,2,20,Online,0,0,0,130,1,Not_Cancelled,3,3,February,43151,390
INN00307,2,0,0,2,Meal Plan 1,0,Room_Type 1,61,2018,3,23,Online,0,0,0,117,0,Cancelled,2,2,March,43182,234
INN00308,2,0,0,4,Meal Plan 1,0,Room_Type 4,95,2017,12,29,Offline,0,0,0,60,0,Not_Cancelled,4,2,December,43098,240
INN00309,2,0,0,1,Meal Plan 2,0,Room_Type 1,83,2017,9,30,Offline,0,0,0,112,0,Not_Cancelled,1,2,September,43008,112
INN00310,2,0,1,3,Meal Plan 1,0,Room_Type 1,37,2018,8,1,Online,0,0,0,136,0,Cancelled,4,2,August,43313,544
INN00311,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,7,25,Online,0,0,0,151,1,Cancelled,1,2,July,43306,151
INN00312,2,2,0,2,Meal Plan 1,0,Room_Type 6,22,2018,9,16,Online,0,0,0,239,2,Not_Cancelled,2,4,September,43359,478
INN00313,2,0,2,1,Meal Plan 1,0,Room_Type 1,22,2017,12,26,Online,0,0,0,59,0,Not_Cancelled,3,2,December,43095,177
INN00314,2,0,2,5,Meal Plan 1,0,Room_Type 1,151,2018,7,9,Online,0,0,0,103,0,Cancelled,7,2,July,43290,721
INN00315,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,2,28,Offline,0,0,0,87,0,Not_Cancelled,3,2,February,43159,261
INN00316,3,0,1,0,Meal Plan 1,0,Room_Type 4,27,2018,4,17,Online,0,0,0,137,0,Cancelled,1,3,April,43207,137
INN00317,2,0,0,2,Meal Plan 2,0,Room_Type 1,79,2018,6,24,Offline,0,0,0,109,0,Not_Cancelled,2,2,June,43275,218
INN00318,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Online,0,0,0,115,1,Cancelled,2,2,June,43257,230
INN00319,2,0,2,3,Meal Plan 1,0,Room_Type 4,189,2018,7,17,Online,0,0,0,99,1,Not_Cancelled,5,2,July,43298,495
INN00320,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115,1,Cancelled,2,2,August,43330,230
INN00321,3,0,1,2,Meal Plan 1,0,Room_Type 4,27,2018,2,22,Online,0,0,0,130,2,Not_Cancelled,3,3,February,43153,390
INN00322,1,0,1,0,Meal Plan 1,0,Room_Type 1,51,2018,5,22,Corporate,1,0,3,65,0,Not_Cancelled,1,1,May,43242,65
INN00323,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Online,0,0,0,75,0,Cancelled,2,2,June,43268,150
INN00324,2,1,1,2,Meal Plan 1,0,Room_Type 1,52,2018,7,8,Online,0,0,0,133,0,Cancelled,3,3,July,43289,399
INN00325,1,0,2,0,Meal Plan 1,0,Room_Type 1,13,2017,10,18,Online,0,0,0,120,0,Not_Cancelled,2,1,October,43026,240
INN00326,2,0,0,2,Not Selected,0,Room_Type 1,46,2018,11,11,Online,0,0,0,79,1,Cancelled,2,2,November,43415,158
INN00327,3,0,2,1,Meal Plan 1,0,Room_Type 4,84,2018,8,28,Online,0,0,0,159,0,Cancelled,3,3,August,43340,477
INN00328,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130,0,Cancelled,2,1,June,43266,260
INN00329,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,90,0,Not_Cancelled,3,2,October,43014,270
INN00330,2,0,0,2,Meal Plan 1,0,Room_Type 4,67,2018,5,27,Online,0,0,0,140,1,Not_Cancelled,2,2,May,43247,280
INN00331,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Online,0,0,0,75,0,Not_Cancelled,1,2,August,42958,75
INN00332,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Online,0,0,0,109,0,Cancelled,2,2,July,42933,218
INN00333,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,2017,7,25,Online,0,0,0,94,0,Cancelled,3,2,July,42941,282
INN00334,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,12,15,Corporate,1,0,1,75,0,Not_Cancelled,1,1,December,43084,75
INN00335,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,2017,10,23,Offline,0,0,0,75,1,Not_Cancelled,3,2,October,43031,225
INN00336,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,77,0,Not_Cancelled,3,2,October,43018,231
INN00337,2,0,2,2,Meal Plan 1,0,Room_Type 1,38,2018,10,2,Online,0,0,0,126,0,Not_Cancelled,4,2,October,43375,504
INN00338,2,0,1,1,Not Selected,0,Room_Type 1,175,2018,7,23,Online,0,0,0,86,1,Not_Cancelled,2,2,July,43304,172
INN00339,2,0,0,3,Meal Plan 1,0,Room_Type 4,143,2018,8,18,Online,0,0,0,141,0,Cancelled,3,2,August,43330,423
INN00340,2,0,2,2,Meal Plan 1,0,Room_Type 4,127,2018,6,26,Online,0,0,0,104,1,Not_Cancelled,4,2,June,43277,416
INN00341,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,8,Online,0,0,0,142,0,Not_Cancelled,1,1,September,42986,142
INN00342,2,1,2,5,Meal Plan 1,0,Room_Type 1,95,2018,12,21,Online,0,0,0,104,3,Not_Cancelled,7,3,December,43455,728
INN00343,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110,0,Not_Cancelled,3,1,June,43257,330
INN00344,2,0,0,3,Meal Plan 1,0,Room_Type 1,45,2018,11,10,Offline,0,0,0,75,0,Not_Cancelled,3,2,November,43414,225
INN00345,3,0,1,1,Meal Plan 1,0,Room_Type 4,69,2018,7,25,Online,0,0,0,138,0,Not_Cancelled,2,3,July,43306,276
INN00346,2,0,0,1,Not Selected,0,Room_Type 1,57,2018,9,7,Online,0,0,0,87,3,Not_Cancelled,1,2,September,43350,87
INN00347,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,8,24,Complementary,1,0,4,0,4,Not_Cancelled,2,1,August,43336,0
INN00348,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,102,0,Not_Cancelled,2,2,August,42961,204
INN00349,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,24,Online,0,0,0,97,1,Not_Cancelled,1,2,February,43155,97
INN00350,3,0,1,1,Meal Plan 1,0,Room_Type 4,89,2018,8,15,Online,0,0,0,150,1,Not_Cancelled,2,3,August,43327,300
INN00351,2,0,0,4,Meal Plan 1,0,Room_Type 1,85,2018,3,29,Online,0,0,0,82,0,Not_Cancelled,4,2,March,43188,328
INN00352,1,0,0,1,Meal Plan 1,1,Room_Type 4,4,2018,7,1,Corporate,1,0,3,103,1,Not_Cancelled,1,1,July,43282,103
INN00353,1,0,2,6,Meal Plan 1,0,Room_Type 1,11,2018,7,5,Online,0,0,0,145,0,Cancelled,8,1,July,43286,1160
INN00354,1,0,1,1,Meal Plan 1,0,Room_Type 1,12,2018,7,11,Online,0,0,0,145,1,Not_Cancelled,2,1,July,43292,290
INN00355,2,0,2,2,Meal Plan 1,0,Room_Type 4,77,2018,5,14,Online,0,0,0,135,1,Not_Cancelled,4,2,May,43234,540
INN00356,2,1,1,1,Meal Plan 1,0,Room_Type 6,14,2018,10,22,Online,0,0,0,168,1,Not_Cancelled,2,3,October,43395,336
INN00357,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Online,0,0,0,60,0,Cancelled,3,1,February,43159,180
INN00358,2,0,1,3,Meal Plan 1,0,Room_Type 1,133,2018,6,13,Offline,0,0,0,76,0,Not_Cancelled,4,2,June,43264,304
INN00359,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,2017,8,10,Offline,0,0,0,64,1,Not_Cancelled,3,2,August,42957,192
INN00360,2,0,2,0,Meal Plan 1,0,Room_Type 1,19,2018,9,18,Offline,0,0,0,95,0,Not_Cancelled,2,2,September,43361,190
INN00361,2,0,2,2,Meal Plan 1,0,Room_Type 4,86,2018,9,3,Offline,0,0,0,91,3,Not_Cancelled,4,2,September,43346,364
INN00362,2,0,0,2,Meal Plan 1,0,Room_Type 1,23,2017,10,16,Online,0,0,0,98,2,Not_Cancelled,2,2,October,43024,196
INN00363,2,0,0,1,Meal Plan 1,0,Room_Type 1,65,2018,9,22,Online,0,0,0,136,1,Not_Cancelled,1,2,September,43365,136
INN00364,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,2018,11,16,Online,0,0,0,130,1,Not_Cancelled,2,2,November,43420,260
INN00365,2,0,0,1,Meal Plan 1,0,Room_Type 4,66,2017,11,19,Online,0,0,0,82,2,Not_Cancelled,1,2,November,43058,82
INN00366,3,0,1,4,Meal Plan 1,0,Room_Type 1,50,2018,2,22,Online,0,0,0,79,1,Not_Cancelled,5,3,February,43153,395
INN00367,2,0,2,3,Meal Plan 2,0,Room_Type 1,87,2018,6,26,Online,0,0,0,141,0,Cancelled,5,2,June,43277,705
INN00368,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70,1,Not_Cancelled,2,2,April,43199,140
INN00369,2,0,2,3,Meal Plan 2,0,Room_Type 1,39,2018,8,13,Online,0,0,0,170,2,Not_Cancelled,5,2,August,43325,850
INN00370,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Online,0,0,0,115,1,Cancelled,2,2,October,43396,230
INN00371,2,2,0,5,Meal Plan 1,0,Room_Type 6,22,2017,12,29,Online,0,0,0,199,0,Not_Cancelled,5,4,December,43098,995
INN00372,2,0,2,2,Meal Plan 1,0,Room_Type 4,102,2018,7,10,Offline,0,0,0,82,0,Not_Cancelled,4,2,July,43291,328
INN00373,4,0,0,3,Meal Plan 1,0,Room_Type 7,86,2018,10,20,Online,0,0,0,193,1,Not_Cancelled,3,4,October,43393,579
INN00374,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185,0,Not_Cancelled,4,2,September,43003,740
INN00375,2,0,2,6,Meal Plan 1,0,Room_Type 1,36,2018,12,10,Online,0,0,0,68,1,Not_Cancelled,8,2,December,43444,544
INN00376,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,10,4,Online,0,0,0,119,1,Not_Cancelled,3,2,October,43377,357
